ID,Name
4501330,[Dragon 2]
4501331,[Dragon 2]
4501332,[Dragon 2]
4501340,[Dragon 2]
4501341,[Dragon 2]
4501342,[Dragon 2]
4501400,[Dragon 2]
4501401,[Dragon 2]
4501410,[Dragon 2]
4501411,[Dragon 2]
4502100,[Dragon Magic] Fire Sideways
4502101,[Dragon Magic] Fire Sideways
4502110,[Dragon] Fire Forwards
4502151,[Dragon 3]
4502161,[Dragon 3]
4502201,[Dragon 3]
4502211,[Dragon 3]
4502223,[Dragon 3]
4502224,[Dragon 3]
4502230,[Dragon 3]
4502231,[Dragon 3]
4502232,[Dragon 3]
4502240,[Dragon 3]
4502241,[Dragon 3]
4502242,[Dragon 3]
4502271,[Dragon 3]
4502281,[Dragon 3]
4502290,[Dragon 3]
4502291,[Dragon 3]
4502292,[Dragon 3]
4502300,[Dragon 3]
4502301,[Dragon 3]
4502302,[Dragon 3]
4502311,[Dragon 3]
4502320,[Dragon 3]
4502321,[Dragon 3]
4502330,[Dragon 3]
4502331,[Dragon 3]
4502332,[Dragon 3]
4502340,[Dragon 3]
4502341,[Dragon 3]
4502342,[Dragon 3]
4502420,[Dragon 3]
4502421,[Dragon 3]
4502422,[Dragon 3]
4502423,[Dragon 3]
4502430,[Dragon 3]
4502431,[Dragon 3]
4502432,[Dragon 3]
4502433,[Dragon 3]
4502440,[Dragon 3]
4502441,[Dragon 3]
4502442,[Dragon 3]
4502443,[Dragon 3]
4502451,[Dragon 3]
4502460,[Dragon 3]
4502461,[Dragon 3]
4503100,[Dragon Frost] Fire Sideways
4503101,[Dragon Frost] Fire Sideways
4503110,[Dragon] Fire Forwards
4503151,[Dragon 4]
4503161,[Dragon 4]
4503201,[Dragon 4]
4503202,[Dragon 4]
4503211,[Dragon 4]
4503212,[Dragon 4]
4503223,[Dragon 4]
4503224,[Dragon 4]
4503230,[Dragon 4]
4503231,[Dragon 4]
4503232,[Dragon 4]
4503240,[Dragon 4]
4503241,[Dragon 4]
4503242,[Dragon 4]
4503271,[Dragon 4]
4503272,[Dragon 4]
4503281,[Dragon 4]
4503282,[Dragon 4]
4503290,[Dragon 4]
4503291,[Dragon 4]
4503292,[Dragon 4]
4503300,[Dragon 4]
4503301,[Dragon 4]
4503302,[Dragon 4]
4503311,[Dragon 4]
4503312,[Dragon 4]
4503320,[Dragon 4]
4503321,[Dragon 4]
4503330,[Dragon 4]
4503331,[Dragon 4]
4503332,[Dragon 4]
4503340,[Dragon 4]
4503341,[Dragon 4]
4503342,[Dragon 4]
4503470,[Dragon 4]
4503471,[Dragon 4]
4503472,[Dragon 4]
4503480,[Dragon 4]
4510171,[Ancient Dragon]
4510181,[Ancient Dragon]
4510191,[Ancient Dragon]
4510192,[Ancient Dragon]
4510200,[Ancient Dragon]
4510201,[Ancient Dragon]
4510205,[Ancient Dragon]
4510241,[Ancient Dragon]
4510252,[Ancient Dragon]
4510253,[Ancient Dragon]
4510290,[Ancient Dragon] Fire Forward
4510330,[Ancient Dragon] Fire Breath Down
4510340,[Ancient Dragon] Fire Breath Down
4510341,[Ancient Dragon] Fire Breath Down AoE
4510390,[Ancient Dragon] Death Lightning Spread
4510391,[Ancient Dragon] Death Lightning Alert
4510392,[Ancient Dragon] Death Lightning Strike
4510393,[Ancient Dragon] Death Lightning Cloud
4510399,[Ancient Dragon]
4510500,[Ancient Dragon] Stake Slam Wave
4510501,[Ancient Dragon] Stake Slam Wave
4510502,[Ancient Dragon] Stake Slam Wave
4510503,[Ancient Dragon] Stake Slam Wave
4510504,[Ancient Dragon] Stake Slam Wave
4510505,[Ancient Dragon] Stake Slam Wave
4510506,[Ancient Dragon] Stake Slam Wave
4510507,[Ancient Dragon] Stake Slam Wave
4510508,[Ancient Dragon] Stake Slam Wave
4510509,[Ancient Dragon] Stake Slam Wave
4510510,[Ancient Dragon] Stake Slam Wave
4510511,[Ancient Dragon] Stake Slam Wave
4510512,[Ancient Dragon] Stake Slam Wave
4510513,[Ancient Dragon] Stake Slam Wave
4510514,[Ancient Dragon] Stake Slam Wave
4510515,[Ancient Dragon] Stake Slam Wave
4510516,[Ancient Dragon] Stake Slam Wave
4510517,[Ancient Dragon] Stake Slam Wave
4510518,[Ancient Dragon] Stake Slam Wave
4510519,[Ancient Dragon] Stake Slam Wave
4510520,[Ancient Dragon] Stake Slam Wave
4510521,[Ancient Dragon] Stake Slam Wave
4510522,[Ancient Dragon] Stake Slam Wave
4510523,[Ancient Dragon] Stake Slam Wave
4510524,[Ancient Dragon] Stake Slam Wave
4510525,[Ancient Dragon] Stake Slam Wave
4510526,[Ancient Dragon] Stake Slam Wave
4510527,[Ancient Dragon] Stake Slam Wave
4510528,[Ancient Dragon] Stake Slam Wave
4510529,[Ancient Dragon] Stake Slam Wave
4510800,[Ancient Dragon] Stake Slame AoE
4510801,[Ancient Dragon] Stake Slam Wave Direction 1
4510802,[Ancient Dragon] Stake Slam Wave Direction 2
4510803,[Ancient Dragon] Stake Slam Wave Direction 3
4510804,[Ancient Dragon] Stake Slam Wave Direction 4
4510810,[Ancient Dragon]
4510811,[Ancient Dragon]
4510820,[Ancient Dragon]
4510821,[Ancient Dragon]
4510822,[Ancient Dragon]
4510830,[Ancient Dragon]
4510831,[Ancient Dragon]
4510832,[Ancient Dragon]
4510840,[Ancient Dragon]
4510841,[Ancient Dragon]
4510842,[Ancient Dragon]
4510843,[Ancient Dragon]
4510844,[Ancient Dragon]
4510845,[Ancient Dragon]
4510846,[Ancient Dragon]
4510847,[Ancient Dragon]
4510848,[Ancient Dragon]
4510849,[Ancient Dragon]
4510850,[Ancient Dragon]
4510851,[Ancient Dragon]
4510852,[Ancient Dragon]
4510853,[Ancient Dragon]
4510854,[Ancient Dragon]
4510855,[Ancient Dragon]
4510856,[Ancient Dragon]
4510857,[Ancient Dragon]
4510858,[Ancient Dragon]
4510859,[Ancient Dragon]
4510860,[Ancient Dragon]
4510861,[Ancient Dragon]
4510862,[Ancient Dragon]
4510863,[Ancient Dragon]
4510864,[Ancient Dragon]
4510865,[Ancient Dragon]
4510866,[Ancient Dragon]
4510867,[Ancient Dragon]
4510868,[Ancient Dragon]
4510869,[Ancient Dragon]
4510870,[Ancient Dragon]
4510900,[Ancient Dragon]
4510910,[Ancient Dragon]
4510911,[Ancient Dragon]
4510912,[Ancient Dragon]
4510920,[Ancient Dragon]
4510921,[Ancient Dragon]
4510922,[Ancient Dragon]
4510923,[Ancient Dragon]
4510930,[Ancient Dragon]
4510931,[Ancient Dragon]
4510932,[Ancient Dragon]
4510935,[Ancient Dragon]
4510940,[Ancient Dragon]
4510941,[Ancient Dragon] Hand Slam AoE
4510950,[Ancient Dragon]
4510951,[Ancient Dragon] Hand Slam Moving Shockwave
4510960,[Ancient Dragon] Close Shock Wait
4510961,[Ancient Dragon] Close Shock Wait
4510962,[Ancient Dragon] Close Shock Warn
4510963,[Ancient Dragon] Close Shock Explode
4510970,[Ancient Dragon]
4510971,[Ancient Dragon]
4510972,[Ancient Dragon]
4510980,[Ancient Dragon] Close Trigger Shock
4520105,[Dragonlord Placidusax]
4520115,[Dragonlord Placidusax]
4520215,[Dragonlord Placidusax]
4520225,[Dragonlord Placidusax]
4520265,[Dragonlord Placidusax]
4520275,[Dragonlord Placidusax]
4520320,[Dragonlord Placidusax]
4520321,[Dragonlord Placidusax]
4520325,[Dragonlord Placidusax] Giant Explosion
4520330,[Dragonlord Placidusax]
4520331,[Dragonlord Placidusax]
4520340,[Dragonlord Placidusax] Lightning On Target
4520341,[Dragonlord Placidusax] Lightning Tell
4520342,[Dragonlord Placidusax]
4520343,[Dragonlord Placidusax]
4520345,[Dragonlord Placidusax]
4520346,[Dragonlord Placidusax] Lightning 6 Spread
4520347,[Dragonlord Placidusax] Lightning Tell S
4520348,[Dragonlord Placidusax]
4520349,[Dragonlord Placidusax]
4520460,[Dragonlord Placidusax]
4520461,[Dragonlord Placidusax]
4520462,[Dragonlord Placidusax]
4520465,[Dragonlord Placidusax]
4520466,[Dragonlord Placidusax]
4520467,[Dragonlord Placidusax]
4520500,[Dragonlord Placidusax] Fire
4520501,[Dragonlord Placidusax] Fire
4520505,[Dragonlord Placidusax]
4520506,[Dragonlord Placidusax] Fire
4520510,[Dragonlord Placidusax] Fire
4520511,[Dragonlord Placidusax] Fire
4520515,[Dragonlord Placidusax]
4520516,[Dragonlord Placidusax] Fire
4520800,[Dragonlord Placidusax]
4520801,[Dragonlord Placidusax]
4520802,[Dragonlord Placidusax]
4520803,[Dragonlord Placidusax]
4520810,[Dragonlord Placidusax]
4520811,[Dragonlord Placidusax]
4520812,[Dragonlord Placidusax]
4520813,[Dragonlord Placidusax]
4520900,[Dragonlord Placidusax]
4520901,[Dragonlord Placidusax]
4520902,[Dragonlord Placidusax]
4520903,[Dragonlord Placidusax]
4520920,[Dragonlord Placidusax] Lightning Random Far
4520921,[Dragonlord Placidusax]
4520922,[Dragonlord Placidusax] Lightning Tell R
4520923,[Dragonlord Placidusax]
4520930,[Dragonlord Placidusax]
4520931,[Dragonlord Placidusax]
4520932,[Dragonlord Placidusax]
4520933,[Dragonlord Placidusax]
4520935,[Dragonlord Placidusax]
4520936,[Dragonlord Placidusax]
4520937,[Dragonlord Placidusax]
4520938,[Dragonlord Placidusax]
4520939,[Dragonlord Placidusax]
4520940,[Dragonlord Placidusax]
4520941,[Dragonlord Placidusax]
4520942,[Dragonlord Placidusax]
4520943,[Dragonlord Placidusax]
4520950,[Dragonlord Placidusax]
4520951,[Dragonlord Placidusax]
4520952,[Dragonlord Placidusax]
4520955,[Dragonlord Placidusax]
4520956,[Dragonlord Placidusax]
4520957,[Dragonlord Placidusax]
4550221,[Giant Dog]
4550230,[Giant Dog]
4550231,[Giant Dog]
4550370,[Giant Dog]
4550371,[Giant Dog]
4550372,[Giant Dog]
4550373,[Giant Dog]
4550375,[Giant Dog]
4550950,[Giant Dog]
4550951,[Giant Dog]
4560500,[Giant Crow]
4560501,[Giant Crow]
4560520,[Giant Crow]
4570170,[Wormface]
4570171,[Wormface]
4570172,[Wormface]
4570180,[Wormface]
4570181,[Wormface]
4570190,[Wormface]
4570191,[Wormface]
4570192,[Wormface]
4570193,[Wormface]
4570194,[Wormface]
4570200,[Wormface]
4570210,[Wormface]
4570211,[Wormface]
4570220,[Wormface]
4570221,[Wormface]
4570230,[Wormface]
4570240,[Wormface]
4570250,[Wormface]
4570251,[Wormface]
4570260,[Wormface]
4570261,[Wormface]
4580120,[Wormface 2]
4580121,[Wormface 2]
4580122,[Wormface 2] Curse Cloud End
4580130,[Wormface 2]
4580131,[Wormface 2]
4580132,[Wormface 2]
4580133,[Wormface 2]
4580140,[Wormface 2] Giant Falling Cloud
4580152,[Wormface 2]
4580166,[Wormface 2]
4580173,[Wormface 2]
4580183,[Wormface 2]
4580190,[Wormface 2]
4580191,[Wormface 2]
4580200,[Wormface 2]
4580201,[Wormface 2]
4580211,[Wormface 2]
4580231,[Wormface 2]
4580241,[Wormface 2]
4580270,[Wormface 2]
4580271,[Wormface 2]
4600101,[Troll Knight]
4600103,[Troll Knight]
4600121,[Troll Knight]
4600131,[Troll Knight]
4600141,[Troll Knight]
4600171,[Troll Knight]
4600181,[Troll Knight]
4600202,[Troll Knight]
4600211,[Troll Knight]
4600222,[Troll Knight]
4600251,[Troll Knight]
4600261,[Troll Knight]
4600272,[Troll Knight]
4600311,[Troll Knight]
4600321,[Troll Knight]
4600331,[Troll Knight]
4600342,[Troll Knight]
4600344,[Troll Knight]
4600347,[Troll Knight]
4600351,[Troll Knight]
4600362,[Troll Knight]
4600371,[Troll Knight]
4600381,[Troll Knight]
4600402,[Troll Knight]
4600411,[Troll Knight]
4600422,[Troll Knight]
4600432,[Troll Knight]
4600448,[Troll Knight]
4600449,[Troll Knight]
4600450,[Troll Knight]
4600451,[Troll Knight]
4600452,[Troll Knight]
4600453,[Troll Knight]
4600463,[Troll Knight]
4600464,[Troll Knight]
4600465,[Troll Knight]
4600466,[Troll Knight]
4600471,[Troll Knight]
4600511,[Troll Knight]
4600531,[Troll Knight]
4600533,[Troll Knight]
4600551,[Troll Knight]
4600561,[Troll Knight]
4600571,[Troll Knight]
4600591,[Troll Knight]
4600601,[Troll Knight]
4600611,[Troll Knight]
4600621,[Troll Knight]
4600700,[Troll Knight]
4600701,[Troll Knight]
4600702,[Troll Knight]
4600703,[Troll Knight]
4600704,[Troll Knight]
4600710,[Troll Knight]
4600711,[Troll Knight]
4600712,[Troll Knight]
4600720,[Troll Knight]
4600721,[Troll Knight]
4600722,[Troll Knight]
4600730,[Troll Knight]
4600731,[Troll Knight]
4600732,[Troll Knight]
4600740,[Troll Knight]
4600750,[Troll Knight]
4600760,[Troll Knight]
4600761,[Troll Knight]
4600770,[Troll Knight]
4600771,[Troll Knight]
4600930,[Troll Knight]
4600940,[Troll Knight]
4600950,[Troll Knight]
4600951,[Troll Knight]
4600952,[Troll Knight]
4600960,[Troll Knight]
4600961,[Troll Knight]
4600962,[Troll Knight]
4600970,[Troll Knight]
4600971,[Troll Knight]
4620130,[Astel] Warp Explode
4620220,[Astel] Laser
4620261,[Astel]
4620262,[Astel]
4620510,[Astel] Gravity Quad Pulse 1
4620511,[Astel]
4620520,[Astel] Gravity Quad Pulse 2
4620521,[Astel]
4620522,[Astel]
4620530,[Astel] Gravity Quad Pulse 3
4620531,[Astel]
4620532,[Astel]
4620540,[Astel] Gravity Quad Pulse 4
4620541,[Astel]
4620542,[Astel]
4620560,[Astel] Meteors
4620561,[Astel]
4620562,[Astel]
4620563,[Astel]
4620564,[Astel]
4620565,[Astel]
4620566,[Astel]
4620567,[Astel]
4620570,[Astel] Meteors
4620571,[Astel]
4620572,[Astel]
4620573,[Astel]
4620574,[Astel]
4620575,[Astel]
4620576,[Astel]
4620577,[Astel]
4620580,[Astel] Meteors
4620581,[Astel]
4620582,[Astel]
4620583,[Astel]
4620584,[Astel]
4620585,[Astel]
4620586,[Astel]
4620587,[Astel]
4620590,[Astel] Meteors
4620591,[Astel]
4620592,[Astel]
4620593,[Astel]
4620594,[Astel]
4620595,[Astel]
4620596,[Astel]
4620597,[Astel]
4620600,[Astel]
4620601,[Astel]
4620602,[Astel]
4620603,[Astel]
4620604,[Astel]
4620900,[Astel] Hand Star Linger
4620901,[Astel]
4620902,[Astel]
4620903,[Astel]
4620910,[Astel] Hand Star Linger
4620911,[Astel]
4620912,[Astel]
4620913,[Astel]
4630260,[Runebear]
4630261,[Runebear]
4630500,[Runebear]
4630510,[Runebear]
4630520,[Runebear]
4630530,[Runebear]
4630540,[Runebear]
4630550,[Runebear]
4630560,[Runebear]
4640140,[Ulcerated Tree Spirit]
4640141,[Ulcerated Tree Spirit]
4640145,[Ulcerated Tree Spirit]
4640146,[Ulcerated Tree Spirit]
4640150,[Ulcerated Tree Spirit]
4640151,[Ulcerated Tree Spirit]
4640155,[Ulcerated Tree Spirit]
4640156,[Ulcerated Tree Spirit]
4640280,[Ulcerated Tree Spirit]
4640281,[Ulcerated Tree Spirit]
4640282,[Ulcerated Tree Spirit]
4640283,[Ulcerated Tree Spirit]
4640284,[Ulcerated Tree Spirit]
4640285,[Ulcerated Tree Spirit]
4640315,[Ulcerated Tree Spirit]
4640316,[Ulcerated Tree Spirit]
4640480,[Ulcerated Tree Spirit]
4640481,[Ulcerated Tree Spirit]
4640482,[Ulcerated Tree Spirit]
4640483,[Ulcerated Tree Spirit]
4640484,[Ulcerated Tree Spirit]
4640485,[Ulcerated Tree Spirit]
4640495,[Ulcerated Tree Spirit]
4640496,[Ulcerated Tree Spirit]
4650132,[Dragonkin Soldier]
4650141,[Dragonkin Soldier]
4650152,[Dragonkin Soldier]
4650162,[Dragonkin Soldier]
4650182,[Dragonkin Soldier]
4650194,[Dragonkin Soldier]
4650201,[Dragonkin Soldier]
4650210,[Dragonkin Soldier] Roar
4650211,[Dragonkin Soldier]
4650221,[Dragonkin Soldier]
4650231,[Dragonkin Soldier]
4650240,[Dragonkin Soldier] Phase Shift
4650254,[Dragonkin Soldier]
4650255,[Dragonkin Soldier]
4650256,[Dragonkin Soldier] Uplift
4650264,[Dragonkin Soldier]
4650265,[Dragonkin Soldier]
4650266,[Dragonkin Soldier] Uplift
4650271,[Dragonkin Soldier]
4650281,[Dragonkin Soldier]
4650297,[Dragonkin Soldier]
4650298,[Dragonkin Soldier]
4650299,[Dragonkin Soldier]
4650300,[Dragonkin Soldier]
4650301,[Dragonkin Soldier]
4650432,[Dragonkin Soldier]
4650441,[Dragonkin Soldier]
4650452,[Dragonkin Soldier]
4650462,[Dragonkin Soldier]
4650482,[Dragonkin Soldier]
4650494,[Dragonkin Soldier]
4650502,[Dragonkin Soldier]
4650503,[Dragonkin Soldier]
4650504,[Dragonkin Soldier]
4650505,[Dragonkin Soldier]
4650506,[Dragonkin Soldier]
4650507,[Dragonkin Soldier]
4650508,[Dragonkin Soldier]
4650509,[Dragonkin Soldier]
4650510,[Dragonkin Soldier]
4650511,[Dragonkin Soldier]
4650512,[Dragonkin Soldier]
4650513,[Dragonkin Soldier]
4650514,[Dragonkin Soldier]
4650520,[Dragonkin Soldier]
4650521,[Dragonkin Soldier]
4650522,[Dragonkin Soldier]
4650523,[Dragonkin Soldier]
4650524,[Dragonkin Soldier]
4650525,[Dragonkin Soldier]
4650526,[Dragonkin Soldier]
4650527,[Dragonkin Soldier]
4650528,[Dragonkin Soldier]
4650530,[Dragonkin Soldier]
4650531,[Dragonkin Soldier]
4650532,[Dragonkin Soldier]
4650533,[Dragonkin Soldier]
4650534,[Dragonkin Soldier]
4650535,[Dragonkin Soldier]
4650536,[Dragonkin Soldier]
4650537,[Dragonkin Soldier]
4650538,[Dragonkin Soldier]
4650582,[Dragonkin Soldier]
4650583,[Dragonkin Soldier]
4650584,[Dragonkin Soldier]
4650585,[Dragonkin Soldier]
4650586,[Dragonkin Soldier]
4650587,[Dragonkin Soldier]
4650588,[Dragonkin Soldier]
4650589,[Dragonkin Soldier]
4650590,[Dragonkin Soldier]
4650591,[Dragonkin Soldier]
4650592,[Dragonkin Soldier]
4650593,[Dragonkin Soldier]
4650594,[Dragonkin Soldier]
4650600,[Dragonkin Soldier]
4650601,[Dragonkin Soldier]
4650602,[Dragonkin Soldier]
4650603,[Dragonkin Soldier]
4650604,[Dragonkin Soldier]
4650605,[Dragonkin Soldier]
4650606,[Dragonkin Soldier]
4650607,[Dragonkin Soldier]
4650608,[Dragonkin Soldier]
4650610,[Dragonkin Soldier]
4650611,[Dragonkin Soldier]
4650612,[Dragonkin Soldier]
4650613,[Dragonkin Soldier]
4650614,[Dragonkin Soldier]
4650615,[Dragonkin Soldier]
4650616,[Dragonkin Soldier]
4650617,[Dragonkin Soldier]
4650618,[Dragonkin Soldier]
4650661,[Dragonkin Soldier]
4650670,[Dragonkin Soldier] Roar
4650671,[Dragonkin Soldier]
4650681,[Dragonkin Soldier]
4650694,[Dragonkin Soldier]
4650695,[Dragonkin Soldier]
4650696,[Dragonkin Soldier] Uplift
4650704,[Dragonkin Soldier]
4650705,[Dragonkin Soldier]
4650706,[Dragonkin Soldier] Uplift
4650711,[Dragonkin Soldier] Ice Lightning Stake
4650712,[Dragonkin Soldier]
4650720,[Dragonkin Soldier]
4650721,[Dragonkin Soldier]
4650722,[Dragonkin Soldier]
4650723,[Dragonkin Soldier]
4650724,[Dragonkin Soldier]
4650725,[Dragonkin Soldier]
4650726,[Dragonkin Soldier]
4650727,[Dragonkin Soldier]
4650728,[Dragonkin Soldier]
4650729,[Dragonkin Soldier] Lightning Spread Emitted Fall
4650730,[Dragonkin Soldier] Lightning Spread Tell
4650731,[Dragonkin Soldier] Lightning Spread Explode
4650740,[Dragonkin Soldier]
4650741,[Dragonkin Soldier]
4650742,[Dragonkin Soldier]
4650743,[Dragonkin Soldier]
4650744,[Dragonkin Soldier]
4650745,[Dragonkin Soldier]
4650746,[Dragonkin Soldier]
4650747,[Dragonkin Soldier]
4650748,[Dragonkin Soldier]
4650750,[Dragonkin Soldier]
4650751,[Dragonkin Soldier]
4650752,[Dragonkin Soldier]
4650753,[Dragonkin Soldier]
4650754,[Dragonkin Soldier]
4650755,[Dragonkin Soldier]
4650756,[Dragonkin Soldier]
4650757,[Dragonkin Soldier]
4650758,[Dragonkin Soldier]
4650781,[Dragonkin Soldier]
4650791,[Dragonkin Soldier]
4650807,[Dragonkin Soldier]
4650808,[Dragonkin Soldier]
4650809,[Dragonkin Soldier]
4650810,[Dragonkin Soldier]
4650811,[Dragonkin Soldier]
4650825,[Dragonkin Soldier]
4650826,[Dragonkin Soldier]
4650827,[Dragonkin Soldier]
4650910,[Dragonkin Soldier] Land
4660121,[Guardian Golem]
4660126,[Guardian Golem]
4660310,[Guardian Golem]
4660311,[Guardian Golem]
4660320,[Guardian Golem]
4660321,[Guardian Golem]
4660330,[Guardian Golem]
4660331,[Guardian Golem]
4660500,[Guardian Golem] Arrow
4660502,[Guardian Golem]
4660503,[Guardian Golem] Arrow
4660504,[Guardian Golem] Arrow
4660505,[Guardian Golem] Magic Arrow
4660506,[Guardian Golem]
4660507,[Guardian Golem] Magic Arrow
4660508,[Guardian Golem] Arrow
4660510,[Guardian Golem]
4660514,[Guardian Golem]
4660515,[Guardian Golem]
4660610,[Guardian Golem]
4660611,[Guardian Golem]
4660612,[Guardian Golem]
4660613,[Guardian Golem]
4660614,[Guardian Golem]
4660620,[Guardian Golem]
4660621,[Guardian Golem]
4660622,[Guardian Golem]
4660623,[Guardian Golem]
4660624,[Guardian Golem]
4660630,[Guardian Golem]
4660631,[Guardian Golem]
4660632,[Guardian Golem]
4660633,[Guardian Golem]
4660634,[Guardian Golem]
4660740,[Guardian Golem]
4660741,[Guardian Golem]
4660750,[Guardian Golem]
4660751,[Guardian Golem]
4660752,[Guardian Golem]
4660755,[Guardian Golem]
4660756,[Guardian Golem]
4660757,[Guardian Golem]
4660900,[Guardian Golem]
4670160,[Ancestor Spirit] Running Air Spit
4670161,[Ancestor Spirit] Spit Puddle
4670162,[Ancestor Spirit] Ground Spit
4670180,[Ancestor Spirit]
4670190,[Ancestor Spirit]
4670191,[Ancestor Spirit]
4670210,[Ancestor Spirit] Stomp AoE
4670261,[Ancestor Spirit]
4670290,[Ancestor Spirit] Roll
4670400,[Ancestor Spirit]
4670401,[Ancestor Spirit]
4670402,[Ancestor Spirit]
4670410,[Ancestor Spirit]
4670450,[Ancestor Spirit]
4670470,[Ancestor Spirit]
4670900,[Ancestor Spirit]
4670910,[Ancestor Spirit]
4680135,[Fallingstar Beast] Mouth Rock Shower 1
4680136,[Fallingstar Beast] Mouth Rock Shower 1
4680165,[Fallingstar Beast] Mouth Rock Shower 2
4680166,[Fallingstar Beast] Mouth Rock Shower 2
4680185,[Fallingstar Beast] Feet AoE
4680195,[Fallingstar Beast] Tail Rock 1
4680196,[Fallingstar Beast] Tail Rock 1
4680205,[Fallingstar Beast] Tail Rock 2
4680206,[Fallingstar Beast] Tail Rock 2
4680260,[Fallingstar Beast] Gravity Pullup
4680261,[Fallingstar Beast] Gravity Pullup
4680262,[Fallingstar Beast]
4680263,[Fallingstar Beast] Gravty Pulldown
4680270,[Fallingstar Beast]
4680271,[Fallingstar Beast]
4680280,[Fallingstar Beast]
4680281,[Fallingstar Beast]
4680282,[Fallingstar Beast]
4680285,[Fallingstar Beast]
4680290,[Fallingstar Beast] Ground Pullup
4680295,[Fallingstar Beast] Ground Pullup Small
4680296,[Fallingstar Beast] Ground Pullup Small
4680355,[Fallingstar Beast]
4680356,[Fallingstar Beast]
4680450,[Fallingstar Beast] Ground Pullup Large
4680455,[Fallingstar Beast] Ground Pullup Large
4680456,[Fallingstar Beast] Ground Pullup Large
4690150,[Grafted Scion] Deflect
4690200,[Grafted Scion]
4710311,[God Devouring Serpent / Rykard Lord of Blasphemy] Sword Pullup
4710500,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710501,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710502,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710509,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710510,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710511,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710512,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710513,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710514,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710530,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710540,[God Devouring Serpent / Rykard Lord of Blasphemy] Spit
4710541,[God Devouring Serpent / Rykard Lord of Blasphemy] Spit Gas
4710545,[God Devouring Serpent / Rykard Lord of Blasphemy] Spit
4710550,[God Devouring Serpent / Rykard Lord of Blasphemy] Ground Pullup
4710551,[God Devouring Serpent / Rykard Lord of Blasphemy] Ground Pullup
4710555,[God Devouring Serpent / Rykard Lord of Blasphemy] Ground Pullup Close AoE
4710556,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710557,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710560,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710561,[God Devouring Serpent / Rykard Lord of Blasphemy] Ground Pullup
4710570,[God Devouring Serpent / Rykard Lord of Blasphemy] Fire Blobs
4710571,[God Devouring Serpent / Rykard Lord of Blasphemy] Fire Blobs
4710572,[God Devouring Serpent / Rykard Lord of Blasphemy] Fire Blobs
4710591,[God Devouring Serpent / Rykard Lord of Blasphemy] Fire Blobs 2
4710592,[God Devouring Serpent / Rykard Lord of Blasphemy] Fire Blobs 2
4710593,[God Devouring Serpent / Rykard Lord of Blasphemy] Fire Blobs 2
4710600,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710601,[God Devouring Serpent / Rykard Lord of Blasphemy] Lava
4710610,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710611,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710620,[God Devouring Serpent / Rykard Lord of Blasphemy] Long Exploding Skull 1
4710621,[God Devouring Serpent / Rykard Lord of Blasphemy] Long Exploding Skull 2
4710622,[God Devouring Serpent / Rykard Lord of Blasphemy] Long Exploding Skull 3
4710623,[God Devouring Serpent / Rykard Lord of Blasphemy] Long Exploding Skull 4
4710624,[God Devouring Serpent / Rykard Lord of Blasphemy] Long Exploding Skull Emitted
4710625,[God Devouring Serpent / Rykard Lord of Blasphemy] Long Exploding Emitted Prime
4710626,[God Devouring Serpent / Rykard Lord of Blasphemy] Long Exploding Skull Explode
4710630,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710631,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710632,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710633,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710634,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710635,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710636,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710637,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710638,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710700,[God Devouring Serpent / Rykard Lord of Blasphemy] Ultimate Slam 1
4710701,[God Devouring Serpent / Rykard Lord of Blasphemy] Ultimate Slam 1
4710710,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710711,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710720,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710721,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710730,[God Devouring Serpent / Rykard Lord of Blasphemy] Hit 1
4710750,[God Devouring Serpent / Rykard Lord of Blasphemy] Ultimate Slam 2
4710751,[God Devouring Serpent / Rykard Lord of Blasphemy] Ultimate Slam 2
4710760,[God Devouring Serpent / Rykard Lord of Blasphemy]
4710761,[God Devouring Serpent / Rykard Lord of Blasphemy]
